latency,time,GPU1,GPU2,fps,time_rel,,,,,,,,,
38.9843,115564.6562,37.7344,35.7031,25.65135195,108285.5791,,,,,,,,,
38.7344,115603.3906,37.5156,35.3124,25.81684498,108324.3135,,,,,,,,,
39.0156,115642.4062,37.7734,35.4688,25.63077333,108363.3291,,,,,,,,,
38.961,115681.3672,37.6797,35.7578,25.66669233,108402.2901,,,,,,,,,
38.914,115720.2812,37.6719,35.6953,25.69769235,108441.2041,,,,,,,,,
38.6876,115758.9688,37.4687,35.4609,25.84807535,108479.8917,,,,,,,,,
38.9062,115797.875,37.6484,35.336,25.70284428,108518.7979,,,,,,,,,
38.9453,115836.8203,37.6875,35.4688,25.67703933,108557.7432,,,,,,,,,
37.4688,115874.2891,17.1328,35.7735,26.68887181,108595.212,,,,,,,,,
37.2421,115911.5312,16.9687,35.7188,26.85133223,108632.4541,,,,,,,,,
37.086,115948.6172,16.9922,35.5,26.96435313,108669.5401,,,,,,,,,
36.9062,115985.5234,16.8594,35.2891,27.09571833,108706.4463,,,,,,,,,
37.6797,116023.2031,16.8047,36.0625,26.53948943,108744.126,,,,,,,,,
37.5625,116060.7656,16.6562,35.9297,26.62229617,108781.6885,,,,,,,,,
37.2656,116098.0312,16.7813,35.6016,26.83439955,108818.9541,,,,,,,,,
37.2891,116135.3203,16.6953,35.6563,26.81748822,108856.2432,,,,,,,,,
36.9688,116172.2891,16.7188,35.3593,27.04983662,108893.212,,,,,,,,,
36.9921,116209.2812,16.7579,35.3438,27.03279889,108930.2041,,,,,,,,,
37.0313,116246.3125,16.7344,35.4609,27.00418295,108967.2354,,,,,,,,,
37.6563,116283.9688,16.7735,36.1563,26.55598134,109004.8917,,,,,,,,,
37.3046,116321.2734,16.6797,35.8203,26.8063456,109042.1963,,,,,,,,,
37.125,116358.3984,16.7421,35.6719,26.93602694,109079.3213,,,,,,,,,
37.1172,116395.5156,16.7578,35.6641,26.94168741,109116.4385,,,,,,,,,
37.0391,116432.5547,16.7031,35.5547,26.99849618,109153.4776,,,,,,,,,
37.2031,116469.7578,16.6719,35.75,26.87948047,109190.6807,,,,,,,,,
37.1016,116506.8594,16.7343,35.6485,26.9530155,109227.7823,,,,,,,,,
36.9609,116543.8203,16.7187,35.5391,27.05561823,109264.7432,,,,,,,,,
37.3906,116581.2109,16.6328,35.7422,26.74468984,109302.1338,,,,,,,,,
28.2735,116609.4844,25.3047,26.7343,35.36880825,109330.4073,,,,,,,,,
28.4687,116637.9531,25.164,26.8829,35.1262966,109358.876,,,,,,,,,
28.0938,116666.0469,25.25,26.625,35.59504232,109386.9698,,,,,,,,,
28.664,116694.7109,25.1875,27.039,34.88696623,109415.6338,,,,,,,,,
28.2813,116722.9922,25.25,26.7266,35.35905351,109443.9151,,,,,,,,,
28.4062,116751.3984,25.1016,26.8281,35.20358232,109472.3213,,,,,,,,,
28.1954,116779.5938,25.2344,26.7578,35.46677827,109500.5167,,,,,,,,,
28.1015,116807.6953,25.1641,26.5547,35.58528904,109528.6182,,,,,,,,,
28.0078,116835.7031,25.2734,26.5937,35.70433951,109556.626,,,,,,,,,
28.2578,116863.9609,25.2656,26.6094,35.38845912,109584.8838,,,,,,,,,
27.9219,116891.8828,25.2813,26.3438,35.8141817,109612.8057,,,,,,,,,
28.9766,116920.8594,25.1172,26.9297,34.51060511,109641.7823,,,,,,,,,
28.3672,116949.2266,25.2422,26.8126,35.25198116,109670.1495,,,,,,,,,
28.3984,116977.625,25.125,26.7813,35.21325145,109698.5479,,,,,,,,,
28.1875,117005.8125,25.164,26.7266,35.4767184,109726.7354,,,,,,,,,
28.1406,117033.9531,25.125,26.5235,35.53584501,109754.876,,,,,,,,,
28.0625,117062.0156,25.0937,26.6328,35.63474388,109782.9385,,,,,,,,,
28.1875,117090.2031,25.1953,26.6328,35.4767184,109811.126,,,,,,,,,
28.0547,117118.2578,25.2187,26.5,35.64465134,109839.1807,,,,,,,,,
28.0078,117146.2656,25.3282,26.4687,35.70433951,109867.1885,,,,,,,,,
28.0703,117174.3359,25.1406,26.5859,35.62484191,109895.2588,,,,,,,,,
28.0079,117202.3438,25.1641,26.5078,35.70421203,109923.2667,,,,,,,,,
28,117230.3438,25.3125,26.5313,35.71428571,109951.2667,,,,,,,,,
28.2187,117258.5625,25.211,26.6484,35.43749358,109979.4854,,,,,,,,,
28.3203,117286.8828,25.1875,26.7968,35.31036041,110007.8057,,,,,,,,,
28.375,117315.2578,25.1953,26.8281,35.24229075,110036.1807,,,,,,,,,
28.2266,117343.4844,25.1797,26.7578,35.42757541,110064.4073,,,,,,,,,
28.4297,117371.9141,25.1406,26.8594,35.17448302,110092.837,,,,,,,,,
28.2109,117400.125,25.1953,26.7032,35.44729165,110121.0479,,,,,,,,,
28.25,117428.375,25.2344,26.7266,35.39823009,110149.2979,,,,,,,,,
29.7969,117458.1719,25.2656,26.8126,33.56053818,110179.0948,,,,,,,,,
28.3359,117486.5078,25.1328,26.8594,35.2909207,110207.4307,,,,,,,,,
28.1641,117514.6719,25.2735,26.6563,35.50619406,110235.5948,,,,,,,,,
28.4062,117543.0781,25.2109,26.7188,35.20358232,110264.001,,,,,,,,,
28.3907,117571.4688,25.1875,26.8594,35.22280183,110292.3917,,,,,,,,,
28.1953,117599.6641,25.1406,26.7109,35.46690406,110320.587,,,,,,,,,
29.5468,117629.2109,25.2813,26.539,33.84461261,110350.1338,,,,,,,,,
28.2579,117657.4688,25.1953,26.664,35.38833388,110378.3917,,,,,,,,,
28.5,117685.9688,25.625,26.8515,35.0877193,110406.8917,,,,,,,,,
28.4062,117714.375,25.7031,26.7344,35.20358232,110435.2979,,,,,,,,,
28.0859,117742.4609,25.5469,26.5703,35.60505449,110463.3838,,,,,,,,,
28.3438,117770.8047,25.4687,26.75,35.2810844,110491.7276,,,,,,,,,
28.4844,117799.2891,25.3906,26.875,35.10693573,110520.212,,,,,,,,,
28.3359,117827.625,25.3594,26.789,35.2909207,110548.5479,,,,,,,,,
28.2812,117855.9062,25.125,26.6641,35.35917854,110576.8291,,,,,,,,,
28.3438,117884.25,25.2109,26.4922,35.2810844,110605.1729,,,,,,,,,
28.8203,117913.0703,25.3281,26.9688,34.69776512,110633.9932,,,,,,,,,
28.4219,117941.4922,25.2578,26.8907,35.18413618,110662.4151,,,,,,,,,
28.3125,117969.8047,25.3203,26.7109,35.3200883,110690.7276,,,,,,,,,
28.4375,117998.2422,25.2891,26.8203,35.16483516,110719.1651,,,,,,,,,
28.2422,118026.4844,25.1406,26.664,35.40800646,110747.4073,,,,,,,,,
28.1484,118054.6328,25.1876,26.6563,35.52599793,110775.5557,,,,,,,,,
28.0781,118082.7109,25.1641,26.4922,35.61494546,110803.6338,,,,,,,,,
27.9297,118110.6406,25.1641,26.5,35.80417978,110831.5635,,,,,,,,,
28.4141,118139.0547,25.1172,26.8985,35.19379463,110859.9776,,,,,,,,,
28.2969,118167.3516,25.25,26.75,35.33956016,110888.2745,,,,,,,,,
28.3828,118195.7344,25.2734,26.8125,35.23260566,110916.6573,,,,,,,,,
28.3359,118224.0703,25.6484,26.7656,35.2909207,110944.9932,,,,,,,,,
28.1641,118252.2344,25.75,26.5469,35.50619406,110973.1573,,,,,,,,,
28.164,118280.3984,25.3984,26.6094,35.50632012,111001.3213,,,,,,,,,
28.0938,118308.4922,25.3984,26.6328,35.59504232,111029.4151,,,,,,,,,
28.0312,118336.5234,25.2891,26.5078,35.67453409,111057.4463,,,,,,,,,
28.2969,118364.8203,25.3438,26.8125,35.33956016,111085.7432,,,,,,,,,
28.4297,118393.25,25.1172,26.8672,35.17448302,111114.1729,,,,,,,,,
28.2656,118421.5156,25.2422,26.6562,35.37869354,111142.4385,,,,,,,,,
28.3985,118449.9141,25.1641,26.8125,35.21312745,111170.837,,,,,,,,,
28.375,118478.2891,25.1719,26.8829,35.24229075,111199.212,,,,,,,,,
28.914,118507.2031,25.1484,26.6094,34.58532199,111228.126,,,,,,,,,
28.0547,118535.2578,25.1719,26.5547,35.64465134,111256.1807,,,,,,,,,
28.125,118563.3828,25.3125,26.5781,35.55555556,111284.3057,,,,,,,,,
28.3906,118591.7734,25.0624,26.8359,35.2229259,111312.6963,,,,,,,,,
28.3282,118620.1016,25.1406,26.7813,35.30051327,111341.0245,,,,,,,,,
28.3593,118648.4609,25.289,26.8125,35.26180124,111369.3838,,,,,,,,,
28,118676.4609,25.25,26.4297,35.71428571,111397.3838,,,,,,,,,
28.0157,118704.4766,25.1093,26.5078,35.69427143,111425.3995,,,,,,,,,
28.4843,118732.9609,25.164,26.9609,35.10705898,111453.8838,,,,,,,,,
28.3125,118761.2734,25.6875,26.8047,35.3200883,111482.1963,,,,,,,,,
28.5704,118789.8438,25.5859,26.9453,35.00126005,111510.7667,,,,,,,,,
28.2031,118818.0469,25.4922,26.6016,35.45709514,111538.9698,,,,,,,,,
28.4843,118846.5312,25.3672,26.914,35.10705898,111567.4541,,,,,,,,,
28.3126,118874.8438,25.3516,26.836,35.31996355,111595.7667,,,,,,,,,
28.3046,118903.1484,25.2422,26.7578,35.32994637,111624.0713,,,,,,,,,
28.3672,118931.5156,25.2422,26.7735,35.25198116,111652.4385,,,,,,,,,
28.2422,118959.7578,25.1875,26.6719,35.40800646,111680.6807,,,,,,,,,
28.3672,118988.125,25.2031,26.8125,35.25198116,111709.0479,,,,,,,,,
28.4922,119016.6172,25.289,26.8359,35.09732488,111737.5401,,,,,,,,,
28.2422,119044.8594,25.1953,26.711,35.40800646,111765.7823,,,,,,,,,
28.4687,119073.3281,25.1406,26.9375,35.1262966,111794.251,,,,,,,,,
28.5547,119101.8828,25.2578,26.8984,35.02050451,111822.8057,,,,,,,,,
28.3203,119130.2031,25.2266,26.7812,35.31036041,111851.126,,,,,,,,,
28.0157,119158.2188,25.6719,26.4219,35.69427143,111879.1417,,,,,,,,,
28.0156,119186.2344,25.6015,26.3828,35.69439883,111907.1573,,,,,,,,,
28.4531,119214.6875,25.5468,26.8984,35.14555532,111935.6104,,,,,,,,,
28.3828,119243.0703,25.4609,26.7891,35.23260566,111963.9932,,,,,,,,,
28.4922,119271.5625,25.4297,26.8984,35.09732488,111992.4854,,,,,,,,,
28.7109,119300.2734,25.2344,26.711,34.82997746,112021.1963,,,,,,,,,
28.0469,119328.3203,25.1407,26.4766,35.65456432,112049.2432,,,,,,,,,
28.5781,119356.8984,25.2344,27,34.99182941,112077.8213,,,,,,,,,
28.375,119385.2734,25.6954,26.8281,35.24229075,112106.1963,,,,,,,,,
28.4297,119413.7031,25.6875,26.8281,35.17448302,112134.626,,,,,,,,,
28.211,119441.9141,25.586,26.6094,35.447166,112162.837,,,,,,,,,
28,119469.9141,25.4375,26.4296,35.71428571,112190.837,,,,,,,,,
27.9765,119497.8906,25.289,26.3594,35.74428538,112218.8135,,,,,,,,,
28.5313,119526.4219,25.211,26.9687,35.04922664,112247.3448,,,,,,,,,
28.4531,119554.875,25.0938,26.8594,35.14555532,112275.7979,,,,,,,,,
28.3359,119583.2109,25.1094,26.8594,35.2909207,112304.1338,,,,,,,,,
28.3594,119611.5703,25.6875,26.8516,35.2616769,112332.4932,,,,,,,,,
28.0156,119639.5859,25.5469,26.4766,35.69439883,112360.5088,,,,,,,,,
27.9766,119667.5625,25.586,26.3985,35.74415762,112388.4854,,,,,,,,,
28.0234,119695.5859,25.3672,26.3828,35.6844637,112416.5088,,,,,,,,,
28.4375,119724.0234,25.4687,26.875,35.16483516,112444.9463,,,,,,,,,
28.4532,119752.4766,25.3437,26.8359,35.1454318,112473.3995,,,,,,,,,
28.7968,119781.2734,25.1562,26.7266,34.72608068,112502.1963,,,,,,,,,
28.1407,119809.4141,25.2422,26.5937,35.53571873,112530.337,,,,,,,,,
28.3359,119837.75,25.1328,26.7344,35.2909207,112558.6729,,,,,,,,,
28.3828,119866.1328,25.2344,26.7656,35.23260566,112587.0557,,,,,,,,,
28.4844,119894.6172,25.25,26.8594,35.10693573,112615.5401,,,,,,,,,
27.9766,119922.5938,25.6172,26.3907,35.74415762,112643.5167,,,,,,,,,
28.0234,119950.6172,25.6719,26.4297,35.6844637,112671.5401,,,,,,,,,
28.6562,119979.2734,25.5469,27.1094,34.8964622,112700.1963,,,,,,,,,
28.4063,120007.6797,25.336,26.8672,35.20345839,112728.6026,,,,,,,,,
28.3281,120036.0078,25.3593,26.7578,35.30063788,112756.9307,,,,,,,,,
28.6016,120064.6094,25.2812,26.9844,34.96307899,112785.5323,,,,,,,,,
28.4609,120093.0703,25.1484,26.4532,35.13592332,112813.9932,,,,,,,,,
28.375,120121.4453,25.2109,26.3437,35.24229075,112842.3682,,,,,,,,,
28.5391,120149.9844,25.6484,26.9453,35.03964736,112870.9073,,,,,,,,,
28.5,120178.4844,25.6406,26.9063,35.0877193,112899.4073,,,,,,,,,
28.3906,120206.875,25.3984,26.8125,35.2229259,112927.7979,,,,,,,,,
28.4297,120235.3047,25.3515,26.875,35.17448302,112956.2276,,,,,,,,,
28.2265,120263.5312,25.4453,26.625,35.42770092,112984.4541,,,,,,,,,
28.4063,120291.9375,25.3672,26.8203,35.20345839,113012.8604,,,,,,,,,
28.3047,120320.2422,25.5937,26.7266,35.32982155,113041.1651,,,,,,,,,
28.3594,120348.6016,25.5938,26.7891,35.2616769,113069.5245,,,,,,,,,
27.9218,120376.5234,25.4687,26.375,35.81430997,113097.4463,,,,,,,,,
27.8282,120404.3516,25.4687,26.3046,35.9347712,113125.2745,,,,,,,,,
28.3984,120432.75,25.3984,26.8515,35.21325145,113153.6729,,,,,,,,,
28.4062,120461.1562,25.375,26.8281,35.20358232,113182.0791,,,,,,,,,
29.875,120491.0312,25.2734,26.8281,33.47280335,113211.9541,,,,,,,,,
28.0782,120519.1094,25.0938,26.4922,35.61481861,113240.0323,,,,,,,,,
28.0781,120547.1875,25.1484,26.5859,35.61494546,113268.1104,,,,,,,,,
29.5234,120576.7109,25.1953,26.586,33.87143757,113297.6338,,,,,,,,,
27.9141,120604.625,25.2032,26.3906,35.82418921,113325.5479,,,,,,,,,
28.1016,120632.7266,25.5781,26.5547,35.58516241,113353.6495,,,,,,,,,
28.4843,120661.2109,25.6328,26.9062,35.10705898,113382.1338,,,,,,,,,
28.3125,120689.5234,25.5469,26.7266,35.3200883,113410.4463,,,,,,,,,
28.3047,120717.8281,25.3594,26.7266,35.32982155,113438.751,,,,,,,,,
28.1641,120745.9922,25.4218,26.6407,35.50619406,113466.9151,,,,,,,,,
28.6172,120774.6094,25.1718,26.9375,34.94401968,113495.5323,,,,,,,,,
28.664,120803.2734,25.1406,26.9375,34.88696623,113524.1963,,,,,,,,,
28.4922,120831.7656,25.211,26.8515,35.09732488,113552.6885,,,,,,,,,
28.4688,120860.2344,25.6953,26.8125,35.12617321,113581.1573,,,,,,,,,
28.7031,120888.9375,25.5937,26.414,34.83944243,113609.8604,,,,,,,,,
28.4141,120917.3516,25.3906,26.8126,35.19379463,113638.2745,,,,,,,,,
28.4296,120945.7812,25.4219,26.8125,35.17460675,113666.7041,,,,,,,,,
28.2266,120974.0078,25.4296,26.6094,35.42757541,113694.9307,,,,,,,,,
28.4688,121002.4766,25.2421,26.7813,35.12617321,113723.3995,,,,,,,,,
28.3906,121030.8672,25.5235,26.8125,35.2229259,113751.7901,,,,,,,,,
28.3984,121059.2656,25.5937,26.7422,35.21325145,113780.1885,,,,,,,,,
28.0078,121087.2734,25.5156,26.4219,35.70433951,113808.1963,,,,,,,,,
28.0704,121115.3438,25.3672,26.3672,35.624715,113836.2667,,,,,,,,,
28.664,121144.0078,25.375,26.9844,34.88696623,113864.9307,,,,,,,,,
28.6094,121172.6172,25.25,26.8125,34.95354674,113893.5401,,,,,,,,,
28.3359,121200.9531,25.2109,26.7656,35.2909207,113921.876,,,,,,,,,
28.3438,121229.2969,25.1172,26.6407,35.2810844,113950.2198,,,,,,,,,
28.1797,121257.4766,25.7032,26.5547,35.48653818,113978.3995,,,,,,,,,
28.5859,121286.0625,25.5468,26.9141,34.98228147,114006.9854,,,,,,,,,
28.3828,121314.4453,25.6094,26.7344,35.23260566,114035.3682,,,,,,,,,
28.4453,121342.8906,25.3672,26.7969,35.1551926,114063.8135,,,,,,,,,
28.211,121371.1016,25.4219,26.6094,35.447166,114092.0245,,,,,,,,,
28.6093,121399.7109,25.4453,26.9531,34.95366891,114120.6338,,,,,,,,,
28.5625,121428.2734,25.1875,26.875,35.01094092,114149.1963,,,,,,,,,
28.5235,121456.7969,25.0625,26.8516,35.05881116,114177.7198,,,,,,,,,
28.414,121485.2109,25.5781,26.7422,35.19391849,114206.1338,,,,,,,,,
28.2813,121513.4922,25.7266,26.6171,35.35905351,114234.4151,,,,,,,,,
28.4766,121541.9688,25.4141,26.7891,35.11655184,114262.8917,,,,,,,,,
28.5546,121570.5234,25.3359,26.8829,35.02062715,114291.4463,,,,,,,,,
28.5313,121599.0547,25.336,26.8359,35.04922664,114319.9776,,,,,,,,,
28.0859,121627.1406,25.4141,26.4921,35.60505449,114348.0635,,,,,,,,,
28.1485,121655.2891,25.6484,26.4766,35.52587172,114376.212,,,,,,,,,
28.6093,121683.8984,25.5859,26.9375,34.95366891,114404.8213,,,,,,,,,
28.4532,121712.3516,25.5,26.8126,35.1454318,114433.2745,,,,,,,,,
28.3281,121740.6797,25.2656,26.7734,35.30063788,114461.6026,,,,,,,,,
28.25,121768.9297,25.414,26.6328,35.39823009,114489.8526,,,,,,,,,
28.1875,121797.1172,25.3047,26.5547,35.4767184,114518.0401,,,,,,,,,
28.5078,121825.625,25.1406,26.8984,35.07811897,114546.5479,,,,,,,,,
29.1875,121854.8125,25.1171,26.7813,34.26124197,114575.7354,,,,,,,,,
28.3828,121883.1953,25.1953,26.7812,35.23260566,114604.1182,,,,,,,,,
28.1953,121911.3906,25.1641,26.5703,35.46690406,114632.3135,,,,,,,,,
28.3594,121939.75,25.2266,26.7812,35.2616769,114660.6729,,,,,,,,,
28.5078,121968.2578,25.6719,26.914,35.07811897,114689.1807,,,,,,,,,
28.3828,121996.6406,25.5235,26.8203,35.23260566,114717.5635,,,,,,,,,
28.0469,122024.6875,25.4922,26.4531,35.65456432,114745.6104,,,,,,,,,
27.9453,122052.6328,25.3828,26.3672,35.78419269,114773.5557,,,,,,,,,
28.5156,122081.1484,25.4453,26.8125,35.0685239,114802.0713,,,,,,,,,
28.461,122109.6094,25.2734,26.8126,35.13579987,114830.5323,,,,,,,,,
28.375,122137.9844,25.2109,26.8203,35.24229075,114858.9073,,,,,,,,,
28.4297,122166.4141,25.211,26.7578,35.17448302,114887.337,,,,,,,,,
28.1484,122194.5625,25.5625,26.5078,35.52599793,114915.4854,,,,,,,,,
28.5547,122223.1172,25.6172,26.8594,35.02050451,114944.0401,,,,,,,,,
28.4844,122251.6016,25.3985,26.8438,35.10693573,114972.5245,,,,,,,,,
28.3906,122279.9922,25.3984,26.7421,35.2229259,115000.9151,,,,,,,,,
28.1406,122308.1328,25.4453,26.6328,35.53584501,115029.0557,,,,,,,,,
30.0625,122338.1953,25.2109,26.9687,33.26403326,115059.1182,,,,,,,,,
28.3438,122366.5391,25.5782,26.7265,35.2810844,115087.462,,,,,,,,,
28.4843,122395.0234,25.7656,26.8906,35.10705898,115115.9463,,,,,,,,,
28.2813,122423.3047,25.4609,26.7344,35.35905351,115144.2276,,,,,,,,,
28,122451.3047,25.3359,26.4766,35.71428571,115172.2276,,,,,,,,,
28.6328,122479.9375,25.4687,27.0469,34.92498114,115200.8604,,,,,,,,,
28.3359,122508.2734,25.3204,26.7265,35.2909207,115229.1963,,,,,,,,,
28.4297,122536.7031,25.1485,26.875,35.17448302,115257.626,,,,,,,,,
28.3438,122565.0469,25.1016,26.7266,35.2810844,115285.9698,,,,,,,,,
28.0625,122593.1094,25.5781,26.4922,35.63474388,115314.0323,,,,,,,,,
28.5078,122621.6172,25.5234,26.8906,35.07811897,115342.5401,,,,,,,,,
28.5078,122650.125,25.5157,26.9219,35.07811897,115371.0479,,,,,,,,,
28.3438,122678.4688,25.3828,26.7422,35.2810844,115399.3917,,,,,,,,,
28.0781,122706.5469,25.2734,26.5313,35.61494546,115427.4698,,,,,,,,,
27.9609,122734.5078,25.1797,26.4532,35.7642279,115455.4307,,,,,,,,,
28.4297,122762.9375,25.1953,26.8359,35.17448302,115483.8604,,,,,,,,,
28.3828,122791.3203,25.1484,26.789,35.23260566,115512.2432,,,,,,,,,
28.3672,122819.6875,25.586,26.8282,35.25198116,115540.6104,,,,,,,,,
28.1641,122847.8516,25.5625,26.5312,35.50619406,115568.7745,,,,,,,,,
28.6328,122876.4844,25.5937,27.0157,34.92498114,115597.4073,,,,,,,,,
28.5234,122905.0078,25.4219,26.8906,35.05893407,115625.9307,,,,,,,,,
28.3125,122933.3203,25.4218,26.6797,35.3200883,115654.2432,,,,,,,,,
28.4453,122961.7656,25.2969,26.8828,35.1551926,115682.6885,,,,,,,,,
28.1094,122989.875,25.1641,26.5234,35.57528798,115710.7979,,,,,,,,,
28.4141,123018.2891,25.125,26.8828,35.19379463,115739.212,,,,,,,,,
28.3906,123046.6797,25.7266,26.8594,35.2229259,115767.6026,,,,,,,,,
28.4609,123075.1406,25.5625,26.8359,35.13592332,115796.0635,,,,,,,,,
28.3282,123103.4688,25.4375,26.7031,35.30051327,115824.3917,,,,,,,,,
28.1562,123131.625,25.4297,26.5157,35.5161563,115852.5479,,,,,,,,,
28.5781,123160.2031,25.4141,27,34.99182941,115881.126,,,,,,,,,
28.4297,123188.6328,25.2735,26.8515,35.17448302,115909.5557,,,,,,,,,
28.5391,123217.1719,25.6407,26.9218,35.03964736,115938.0948,,,,,,,,,
28.1562,123245.3281,25.6094,26.5547,35.5161563,115966.251,,,,,,,,,
28.4766,123273.8047,25.5156,26.9063,35.11655184,115994.7276,,,,,,,,,
28.8359,123302.6406,25.4062,26.8828,34.67899389,116023.5635,,,,,,,,,
28.5078,123331.1484,25.4218,26.8828,35.07811897,116052.0713,,,,,,,,,
28.7813,123359.9297,25.2969,26.8203,34.7447822,116080.8526,,,,,,,,,
28.1875,123388.1172,25.0625,26.6016,35.4767184,116109.0401,,,,,,,,,
28.3281,123416.4453,25.1953,26.7656,35.30063788,116137.3682,,,,,,,,,
28.5078,123444.9531,25.7421,26.8985,35.07811897,116165.876,,,,,,,,,
28.375,123473.3281,25.5937,26.8359,35.24229075,116194.251,,,,,,,,,
27.9531,123501.2812,25.4375,26.375,35.77420751,116222.2041,,,,,,,,,
27.9922,123529.2734,25.5312,26.4375,35.72423747,116250.1963,,,,,,,,,
28.586,123557.8594,25.4609,27.0625,34.9821591,116278.7823,,,,,,,,,
28.4687,123586.3281,25.3594,26.8906,35.1262966,116307.251,,,,,,,,,
28.4531,123614.7812,25.6641,26.8594,35.14555532,116335.7041,,,,,,,,,
28.2422,123643.0234,25.5468,26.6328,35.40800646,116363.9463,,,,,,,,,
27.9532,123670.9766,25.5078,26.4609,35.77407953,116391.8995,,,,,,,,,
28.4062,123699.3828,25.3828,26.8672,35.20358232,116420.3057,,,,,,,,,
28.3828,123727.7656,25.3438,26.7812,35.23260566,116448.6885,,,,,,,,,
28.3282,123756.0938,25.2656,26.7968,35.30051327,116477.0167,,,,,,,,,
28.2656,123784.3594,25.2656,26.7031,35.37869354,116505.2823,,,,,,,,,
28.5547,123812.9141,25.2266,27.0078,35.02050451,116533.837,,,,,,,,,
28.5,123841.4141,25.5781,26.8672,35.0877193,116562.337,,,,,,,,,
28.2812,123869.6953,25.5703,26.7735,35.35917854,116590.6182,,,,,,,,,
28.5078,123898.2031,25.4609,26.9219,35.07811897,116619.126,,,,,,,,,
27.9531,123926.1562,25.4218,26.4297,35.77420751,116647.0791,,,,,,,,,
28.625,123954.7812,25.414,27.0156,34.93449782,116675.7041,,,,,,,,,
28.3907,123983.1719,25.3125,26.8203,35.22280183,116704.0948,,,,,,,,,
28.4531,124011.625,25.0938,26.8125,35.14555532,116732.5479,,,,,,,,,
28.3828,124040.0078,25.1563,26.7812,35.23260566,116760.9307,,,,,,,,,
28.1797,124068.1875,25.7187,26.6016,35.48653818,116789.1104,,,,,,,,,
28.5547,124096.7422,25.5938,27,35.02050451,116817.6651,,,,,,,,,
28.3594,124125.1016,25.5703,26.8515,35.2616769,116846.0245,,,,,,,,,
28.4453,124153.5469,25.3437,26.8515,35.1551926,116874.4698,,,,,,,,,
28.3047,124181.8516,25.4219,26.711,35.32982155,116902.7745,,,,,,,,,
28,124209.8516,25.3281,26.4141,35.71428571,116930.7745,,,,,,,,,
28.6796,124238.5312,25.6641,27.0234,34.86798979,116959.4541,,,,,,,,,
28.461,124266.9922,25.5937,26.8281,35.13579987,116987.9151,,,,,,,,,
28.5156,124295.5078,25.4296,26.8672,35.0685239,117016.4307,,,,,,,,,
28.2578,124323.7656,25.3203,26.664,35.38845912,117044.6885,,,,,,,,,
28.6485,124352.4141,25.3594,27.0859,34.90584149,117073.337,,,,,,,,,
28.4609,124380.875,25.2422,26.9062,35.13592332,117101.7979,,,,,,,,,
28.4609,124409.3359,25.0938,26.9062,35.13592332,117130.2588,,,,,,,,,
29.4297,124438.7656,25.1407,26.8438,33.97927944,117159.6885,,,,,,,,,
28.1797,124466.9453,25.6875,26.5391,35.48653818,117187.8682,,,,,,,,,
28.7188,124495.6641,25.5625,27.0859,34.8203964,117216.587,,,,,,,,,
28.4062,124524.0703,25.4297,26.8672,35.20358232,117244.9932,,,,,,,,,
28.4453,124552.5156,25.289,26.8594,35.1551926,117273.4385,,,,,,,,,
28.2813,124580.7969,25.4296,26.6719,35.35905351,117301.7198,,,,,,,,,
28.0781,124608.875,25.3437,26.4766,35.61494546,117329.7979,,,,,,,,,
28.6328,124637.5078,25.0937,26.9843,34.92498114,117358.4307,,,,,,,,,
28.336,124665.8438,25.0625,26.789,35.29079616,117386.7667,,,,,,,,,
28.4609,124694.3047,25.2187,26.8282,35.13592332,117415.2276,,,,,,,,,
28.1797,124722.4844,25.2734,26.6093,35.48653818,117443.4073,,,,,,,,,
28.875,124751.3594,25.125,27.0078,34.63203463,117472.2823,,,,,,,,,
28.5781,124779.9375,25.5547,26.961,34.99182941,117500.8604,,,,,,,,,
